해수욕장일일일자,연도,월,일,요일,예상 방문자수,예상 혼잡도,해수욕장이름,시/도,시/군/구,위도,경도
2025-08-13,2025,8,13,2,208,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-14,2025,8,14,3,259,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-15,2025,8,15,4,382,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-16,2025,8,16,5,500,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-17,2025,8,17,6,420,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-18,2025,8,18,0,81,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-19,2025,8,19,1,52,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-20,2025,8,20,2,61,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-21,2025,8,21,3,43,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-22,2025,8,22,4,46,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-23,2025,8,23,5,30,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-24,2025,8,24,6,28,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-25,2025,8,25,0,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-26,2025,8,26,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-27,2025,8,27,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-28,2025,8,28,3,1,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-29,2025,8,29,4,10,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-30,2025,8,30,5,9,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-31,2025,8,31,6,16,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-01,2025,6,1,6,5,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-02,2025,6,2,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-03,2025,6,3,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-04,2025,6,4,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-05,2025,6,5,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-06,2025,6,6,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-07,2025,6,7,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-08,2025,6,8,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-09,2025,6,9,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-10,2025,6,10,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-11,2025,6,11,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-12,2025,6,12,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-13,2025,6,13,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-14,2025,6,14,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-15,2025,6,15,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-16,2025,6,16,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-17,2025,6,17,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-18,2025,6,18,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-19,2025,6,19,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-20,2025,6,20,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-21,2025,6,21,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-22,2025,6,22,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-23,2025,6,23,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-24,2025,6,24,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-25,2025,6,25,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-26,2025,6,26,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-27,2025,6,27,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-28,2025,6,28,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-29,2025,6,29,6,1,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-30,2025,6,30,0,3,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-01,2025,7,1,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-02,2025,7,2,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-03,2025,7,3,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-04,2025,7,4,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-05,2025,7,5,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-06,2025,7,6,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-07,2025,7,7,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-08,2025,7,8,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-09,2025,7,9,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-10,2025,7,10,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-11,2025,7,11,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-12,2025,7,12,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-13,2025,7,13,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-14,2025,7,14,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-15,2025,7,15,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-16,2025,7,16,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-17,2025,7,17,3,2,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-18,2025,7,18,4,1,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-19,2025,7,19,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-20,2025,7,20,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-21,2025,7,21,0,2,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-22,2025,7,22,1,2,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-23,2025,7,23,2,9,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-24,2025,7,24,3,13,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-25,2025,7,25,4,8,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-26,2025,7,26,5,13,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-27,2025,7,27,6,19,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-28,2025,7,28,0,9,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-29,2025,7,29,1,17,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-30,2025,7,30,2,22,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-07-31,2025,7,31,3,37,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-01,2025,8,1,4,90,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-02,2025,8,2,5,122,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-03,2025,8,3,6,133,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-04,2025,8,4,0,59,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-05,2025,8,5,1,50,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-06,2025,8,6,2,39,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-07,2025,8,7,3,26,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-08,2025,8,8,4,31,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-09,2025,8,9,5,58,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-10,2025,8,10,6,59,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-11,2025,8,11,0,31,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-12,2025,8,12,1,36,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-13,2025,8,13,2,34,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-14,2025,8,14,3,29,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-15,2025,8,15,4,36,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-16,2025,8,16,5,42,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-17,2025,8,17,6,35,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-18,2025,8,18,0,18,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-19,2025,8,19,1,18,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-20,2025,8,20,2,12,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-21,2025,8,21,3,2,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-22,2025,8,22,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-23,2025,8,23,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-24,2025,8,24,6,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-25,2025,8,25,0,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-26,2025,8,26,1,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-27,2025,8,27,2,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-28,2025,8,28,3,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-29,2025,8,29,4,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-30,2025,8,30,5,0,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-08-31,2025,8,31,6,1,여유,주문진해수욕장,강원도,강릉시,37.909931,128.820235
2025-06-01,2025,6,1,6,610,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-02,2025,6,2,0,30,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-03,2025,6,3,1,0,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-04,2025,6,4,2,1,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-05,2025,6,5,3,11,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-06,2025,6,6,4,55,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-07,2025,6,7,5,168,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-08,2025,6,8,6,215,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-09,2025,6,9,0,14,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-10,2025,6,10,1,14,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-11,2025,6,11,2,15,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-12,2025,6,12,3,14,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-13,2025,6,13,4,17,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-14,2025,6,14,5,234,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-15,2025,6,15,6,147,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-16,2025,6,16,0,16,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-17,2025,6,17,1,15,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-18,2025,6,18,2,14,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-19,2025,6,19,3,12,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-20,2025,6,20,4,16,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-21,2025,6,21,5,410,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-22,2025,6,22,6,462,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-23,2025,6,23,0,654,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-24,2025,6,24,1,372,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-25,2025,6,25,2,196,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-26,2025,6,26,3,212,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-27,2025,6,27,4,285,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-28,2025,6,28,5,514,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-29,2025,6,29,6,475,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-06-30,2025,6,30,0,327,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-01,2025,7,1,1,0,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-02,2025,7,2,2,0,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-03,2025,7,3,3,0,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-04,2025,7,4,4,1,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-05,2025,7,5,5,69,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-06,2025,7,6,6,86,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-07,2025,7,7,0,114,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-08,2025,7,8,1,54,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-09,2025,7,9,2,22,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-10,2025,7,10,3,26,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-11,2025,7,11,4,32,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-12,2025,7,12,5,261,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-13,2025,7,13,6,188,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-14,2025,7,14,0,42,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-15,2025,7,15,1,32,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-16,2025,7,16,2,37,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-17,2025,7,17,3,46,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-18,2025,7,18,4,49,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-19,2025,7,19,5,345,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-20,2025,7,20,6,420,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-21,2025,7,21,0,105,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-22,2025,7,22,1,165,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-23,2025,7,23,2,820,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-24,2025,7,24,3,696,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-25,2025,7,25,4,571,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-26,2025,7,26,5,1193,보통,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-27,2025,7,27,6,920,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-28,2025,7,28,0,606,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-29,2025,7,29,1,696,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-30,2025,7,30,2,868,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-07-31,2025,7,31,3,2965,보통,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-01,2025,8,1,4,1562,보통,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-02,2025,8,2,5,1773,보통,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-03,2025,8,3,6,2372,보통,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-04,2025,8,4,0,488,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-05,2025,8,5,1,369,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-06,2025,8,6,2,717,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-07,2025,8,7,3,436,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-08,2025,8,8,4,200,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-09,2025,8,9,5,356,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-10,2025,8,10,6,202,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-11,2025,8,11,0,50,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-12,2025,8,12,1,44,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-13,2025,8,13,2,69,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-14,2025,8,14,3,66,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-15,2025,8,15,4,55,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-16,2025,8,16,5,333,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-17,2025,8,17,6,276,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-18,2025,8,18,0,67,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
2025-08-19,2025,8,19,1,36,여유,죽도해수욕장,강원도,양양군,37.975033,128.75953
